dia_mes_ano,hora_minuto,irradiacao,pm1_massa,pm2_massa,pm4_massa,pm10_massa,pm1_concentracao,pm2_concentracao,pm4_concentracao,pm10_concentracao,concentracao_media,temperatura,vento_dir,vento_vel,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC
20191009,181500,0.04,3.24,0.11,0,0,26.74,0.07,0,0,0.45,27.45,117,6.47,0,0.1,215.3,0,0,42.2,0
20191009,183000,0.08,4.46,0.15,0,0,36.82,0.1,0,0,0.48,27,99,6.92,0,0.1,215.3,0,0,40.55,0
20191009,184500,0.08,4.34,0.14,0,0,35.78,0.1,0,0,0.48,26.87,114,7.71,0,0.1,215.3,0,0,40,0
20191009,190000,0,3.73,0.12,0,0,30.75,0.08,0,0,0.47,26.54,105,11.35,0,0.1,215.3,0,0,41.33,0
20191009,191500,0,3.53,0.12,0,0,29.15,0.08,0,0,0.46,26.08,99,7.54,0,0.1,215.3,0,0,41.43,0
20191009,193000,0.04,3.21,0.11,0,0,26.47,0.07,0,0,0.46,25.88,99,7.09,0,0.1,215.3,0,0,40.77,0
20191009,194500,1.04,3.29,0.11,0,0,27.15,0.07,0,0,0.47,25.6,108,7.54,0,0.1,215.3,0,0,41.37,0
20191009,200000,0,3.13,0.1,0,0,25.86,0.07,0,0,0.46,25.49,102,8.33,0,0.1,215.3,0,0,41.76,0
20191009,201500,0.17,2.85,0.1,0,0,23.53,0.07,0,0,0.46,25.44,90,11.7,0,0.1,215.3,0,0,41.17,0
20191009,203000,0.17,2.82,0.09,0,0,23.29,0.06,0,0,0.46,25.19,90,10.82,0,0.1,215.3,0,0,42,0
20191009,204500,0.17,2.49,0.08,0,0,20.52,0.06,0,0,0.44,25,78,10.99,0,0.1,215.3,0,0,42.34,0
20191009,210000,0.17,2.72,0.09,0,0,22.44,0.06,0,0,0.45,24.8,93,11.62,0,0.1,215.3,0,0,40.78,0
20191009,211500,0.17,2.81,0.09,0,0,23.21,0.06,0,0,0.44,24.95,93,11.35,0,0.1,215.3,0,0,41.2,0
20191009,213000,0,2.6,0.09,0,0,21.45,0.06,0,0,0.45,24.76,84,11.08,0,0.1,215.3,0,0,41.74,0
20191009,214500,0.48,2.47,0.08,0,0,20.38,0.06,0,0,0.44,24.69,93,11.26,0,0.1,215.3,0,0,42.23,0
20191009,220000,0.21,2.46,0.08,0,0,20.29,0.06,0,0,0.47,24.52,93,10.91,0,0.1,215.3,0,0,41.83,0
20191009,221500,0.04,2.76,0.09,0,0,22.78,0.06,0,0,0.45,24.24,93,8.42,0,0.1,215.3,0,0,42.85,0
20191009,223000,0.87,2.85,0.09,0,0,23.54,0.06,0,0,0.46,23.97,102,11.44,0,0.1,215.3,0,0,42.92,0
20191009,224500,0,2.82,0.09,0,0,23.23,0.06,0,0,0.46,23.69,114,6.65,0,0.1,215.3,0,0,42.25,0
20191009,230000,0.04,3.02,0.1,0,0,24.91,0.07,0,0,0.45,23.6,105,9.31,0,0.1,215.3,0,0,42.51,0
20191009,231500,0.3,3.48,0.12,0,0,28.7,0.08,0,0,0.44,23.69,93,12.95,0,0.1,215.3,0,0,43.35,0
20191009,233000,0,3.42,0.11,0,0,28.21,0.08,0,0,0.45,23.42,96,11.88,0,0.1,215.3,0,0,43.75,0
20191009,234500,0.08,3.61,0.12,0,0,29.8,0.08,0,0,0.44,23.22,105,14.01,0,0.1,215.3,0,0,42.85,0
